ID,ID_Measure,MeasureDate,ID_Item,BallsName,MillName,Gross,Tare,Net,Operator,Field1
22492,5,3/6/2021,114,ф 80 polski,11,2990,0,2990,Светлин,
22493,1,3/7/2021,126,ф 80 stomana,12,2300,0,2300,Красимир,
22494,2,3/7/2021,16,ф 80 stomana,1,2120,0,2120,Красимир,
22495,3,3/7/2021,26,ф 80 stomana,2,2350,0,2350,Красимир,
22496,4,3/7/2021,36,ф 80 stomana,3,2150,0,2150,Красимир,
22497,5,3/7/2021,46,ф 80 stomana,4,2310,0,2310,Красимир,
22498,6,3/7/2021,56,ф 80 stomana,5,2220,0,2220,Красимир,
22499,1,3/7/2021,74,ф 80 polski,7,2990,0,2990,Мирослав,
22500,2,3/7/2021,84,ф 80 polski,8,3070,0,3070,Мирослав,
22501,3,3/7/2021,94,ф 80 polski,9,2990,0,2990,Мирослав,
22502,4,3/7/2021,104,ф 80 polski,10,3070,0,3070,Мирослав,
22503,1,3/7/2021,4,ф 60 stomanaD,21,3100,0,3100,Мирослав,
22504,2,3/7/2021,3,ф 30 ukraina,22,3180,0,3180,Мирослав,
22505,1,3/8/2021,126,ф 80 stomana,12,3060,0,3060,Стойчо,
22506,2,3/8/2021,16,ф 80 stomana,1,3000,0,3000,Стойчо,
22507,3,3/8/2021,26,ф 80 stomana,2,3000,0,3000,Стойчо,
22508,4,3/8/2021,36,ф 80 stomana,3,3350,0,3350,Стойчо,
22509,5,3/8/2021,46,ф 80 stomana,4,2680,0,2680,Стойчо,
22510,6,3/8/2021,56,ф 80 stomana,5,2800,0,2800,Стойчо,
22511,1,3/8/2021,74,ф 80 polski,7,2980,0,2980,Касерес,
22512,2,3/8/2021,84,ф 80 polski,8,2980,0,2980,Касерес,
22513,3,3/8/2021,94,ф 80 polski,9,2970,0,2970,Касерес,
22514,4,3/8/2021,104,ф 80 polski,10,2970,0,2970,Касерес,
22515,5,3/8/2021,114,ф 80 polski,11,2990,0,2990,Касерес,
22516,1,3/8/2021,65,ф 80 cheshki,6,3700,0,3700,Касерес,
22517,2,3/8/2021,65,ф 80 cheshki,6,2940,0,2940,Касерес,
22518,1,3/9/2021,74,ф 80 polski,7,2980,0,2980,Петко,
22519,2,3/9/2021,84,ф 80 polski,8,2990,0,2990,Петко,
22520,3,3/9/2021,94,ф 80 polski,9,2990,0,2990,Петко,
22521,4,3/9/2021,104,ф 80 polski,10,2990,0,2990,Петко,
22522,1,3/9/2021,126,ф 80 stomana,12,2000,0,2000,Михайлов,
22523,2,3/9/2021,16,ф 80 stomana,1,2460,0,2460,Михайлов,
22524,3,3/9/2021,26,ф 80 stomana,2,2630,0,2630,Михайлов,
22525,1,3/10/2021,36,ф 80 stomana,3,2490,0,2490,Валентин,
22526,2,3/10/2021,46,ф 80 stomana,4,2560,0,2560,Валентин,
22527,3,3/10/2021,56,ф 80 stomana,5,2590,0,2590,Валентин,
22528,1,3/10/2021,126,ф 80 stomana,12,2650,0,2650,Михайлов,
22529,2,3/10/2021,16,ф 80 stomana,1,2520,0,2520,Михайлов,
22530,3,3/10/2021,26,ф 80 stomana,2,2550,0,2550,Михайлов,
22531,4,3/10/2021,36,ф 80 stomana,3,2490,0,2490,Михайлов,
22532,5,3/10/2021,46,ф 80 stomana,4,2650,0,2650,Михайлов,
22533,6,3/10/2021,56,ф 80 stomana,5,2400,0,2400,Михайлов,
22534,1,3/11/2021,74,ф 80 polski,7,2010,0,2010,Захари,
22535,2,3/11/2021,84,ф 80 polski,8,2000,0,2000,Захари,
22536,3,3/11/2021,94,ф 80 polski,9,2000,0,2000,Захари,
22537,4,3/11/2021,104,ф 80 polski,10,2000,0,2000,Захари,
22538,5,3/11/2021,114,ф 80 polski,11,2000,0,2000,Захари,
22539,7,3/10/2021,65,ф 80 cheshki,6,4640,0,4640,Михайлов,
22540,1,3/11/2021,126,ф 80 stomana,12,2640,0,2640,Светлин,
22541,1,3/11/2021,16,ф 80 stomana,1,2700,0,2700,Cветлин,
22542,2,3/11/2021,26,ф 80 stomana,2,2360,0,2360,Cветлин,
22543,3,3/11/2021,36,ф 80 stomana,3,2430,0,2430,Cветлин,
22544,4,3/11/2021,46,ф 80 stomana,4,2920,0,2920,Cветлин,
22545,1,3/11/2021,56,ф 80 stomana,5,2720,0,2720,Михайлов,
22546,2,3/11/2021,104,ф 80 polski,10,3060,0,3060,Михайлов,
22547,3,3/11/2021,74,ф 80 polski,7,2950,0,2950,Михайлов,
22548,4,3/11/2021,84,ф 80 polski,8,3010,0,3010,Михайлов,
22549,5,3/11/2021,94,ф 80 polski,9,3000,0,3000,Михайлов,
22550,1,3/12/2021,74,ф 80 polski,7,3000,0,3000,Мирослав,
22551,2,3/12/2021,84,ф 80 polski,8,3040,0,3040,Мирослав,
22552,3,3/12/2021,94,ф 80 polski,9,3010,0,3010,Мирослав,
22553,4,3/12/2021,104,ф 80 polski,10,3070,0,3070,Мирослав,
22554,5,3/12/2021,114,ф 80 polski,11,3010,0,3010,Мирослав,
22555,1,3/12/2021,84,ф 80 polski,8,2010,0,2010,Мирослав,
22556,1,3/12/2021,126,ф 80 stomana,12,2310,0,2310,Иван,
22557,2,3/12/2021,16,ф 80 stomana,1,2660,0,2660,Иван,
22558,1,3/12/2021,26,ф 80 stomana,2,2410,0,2410,Иван,
22559,2,3/12/2021,36,ф 80 stomana,3,2580,0,2580,Иван,
22560,3,3/12/2021,46,ф 80 stomana,4,2640,0,2640,Иван,
22561,4,3/12/2021,56,ф 80 stomana,5,2580,0,2580,Иван,
22562,1,3/13/2021,126,ф 80 stomana,12,2200,0,2200,Касерес,
22563,2,3/13/2021,16,ф 80 stomana,1,2500,0,2500,Касерес,
22564,3,3/13/2021,26,ф 80 stomana,2,2440,0,2440,Касерес,
22565,4,3/13/2021,36,ф 80 stomana,3,2480,0,2480,Касерес,
22566,5,3/13/2021,46,ф 80 stomana,4,2260,0,2260,Касерес,
22567,6,3/13/2021,56,ф 80 stomana,5,2420,0,2420,Касерес,
22568,1,3/13/2021,74,ф 80 polski,7,2000,0,2000,Валентин,
22569,2,3/13/2021,94,ф 80 polski,9,2010,0,2010,Валентин,
22570,3,3/13/2021,104,ф 80 polski,10,2010,0,2010,Валентин,
22571,1,3/14/2021,126,ф 80 stomana,12,2620,0,2620,Михайлов,
22572,2,3/14/2021,16,ф 80 stomana,1,2640,0,2640,Михайлов,
22573,3,3/14/2021,26,ф 80 stomana,2,2820,0,2820,Михайлов,
22574,4,3/14/2021,36,ф 80 stomana,3,2580,0,2580,Михайлов,
22575,5,3/14/2021,46,ф 80 stomana,4,2490,0,2490,Михайлов,
22576,6,3/14/2021,56,ф 80 stomana,5,2570,0,2570,Михайлов,
22577,1,3/14/2021,74,ф 80 polski,7,3010,0,3010,Иван,
22578,2,3/14/2021,84,ф 80 polski,8,3010,0,3010,Иван,
22579,3,3/14/2021,94,ф 80 polski,9,3010,0,3010,Иван,
22580,1,3/15/2021,114,ф 80 polski,11,3000,0,3000,Петко,
22581,1,3/15/2021,74,ф 80 polski,7,3000,0,3000,Михайлов,
22582,2,3/15/2021,94,ф 80 polski,9,2260,0,2260,Михайлов,
22583,3,3/15/2021,84,ф 80 polski,8,3000,0,3000,Михайлов,
22584,4,3/15/2021,65,ф 80 cheshki,6,2900,0,2900,Михайлов,
22585,5,3/15/2021,65,ф 80 cheshki,6,3440,0,3440,Михайлов,
22586,1,3/15/2021,126,ф 80 stomana,12,2150,0,2150,Красимир,
22587,2,3/15/2021,16,ф 80 stomana,1,1970,0,1970,Красимир,
22588,3,3/15/2021,26,ф 80 stomana,2,2310,0,2310,Красимир,
22589,4,3/15/2021,36,ф 80 stomana,3,2290,0,2290,Красимир,
22590,5,3/15/2021,46,ф 80 stomana,4,2230,0,2230,Красимир,
22591,1,3/15/2021,3,ф 30 ukraina,22,3020,0,3020,Красимир,
22592,2,3/15/2021,4,ф 60 stomanaD,21,2990,0,2990,Красимир,
22593,1,3/17/2021,126,ф 80 stomana,12,2620,0,2620,Николай,
22594,2,3/17/2021,16,ф 80 stomana,1,2510,0,2510,Николай,
22595,3,3/17/2021,26,ф 80 stomana,2,2550,0,2550,Николай,
22596,4,3/17/2021,36,ф 80 stomana,3,2560,0,2560,Николай,
22597,5,3/17/2021,46,ф 80 stomana,4,2580,0,2580,Николай,
22598,6,3/17/2021,56,ф 80 stomana,5,2510,0,2510,Николай,
22599,7,3/17/2021,65,ф 80 cheshki,6,3360,0,3360,Николай,
22600,8,3/17/2021,65,ф 80 cheshki,6,3160,0,3160,Николай,
22601,1,3/18/2021,74,ф 80 polski,7,2500,0,2500,Мирослав,
22602,2,3/18/2021,84,ф 80 polski,8,3000,0,3000,Мирослав,
22604,4,3/18/2021,94,ф 80 polski,9,2990,0,2990,Мирослав,
22605,5,3/18/2021,104,ф 80 polski,10,3030,0,3030,Мирослав,
22606,1,3/18/2021,126,ф 80 stomana,12,2260,0,2260,Валентин,
22607,2,3/18/2021,16,ф 80 stomana,1,2400,0,2400,Валентин,
22608,3,3/18/2021,26,ф 80 stomana,2,2040,0,2040,Валентин,
22609,4,3/18/2021,36,ф 80 stomana,3,1830,0,1830,Валентин,
22610,5,3/18/2021,46,ф 80 stomana,4,2180,0,2180,Валентин,
22611,6,3/18/2021,56,ф 80 stomana,5,2160,0,2160,Валентин,
22612,1,3/18/2021,3,ф 30 ukraina,22,3020,0,3020,Валентин,
22613,1,3/18/2021,74,ф 80 polski,7,2990,0,2990,Петко,
22614,2,3/18/2021,84,ф 80 polski,8,3010,0,3010,Петко,
22615,1,3/18/2021,94,ф 80 polski,9,2980,0,2980,Касерес,
22616,2,3/18/2021,104,ф 80 polski,10,2980,0,2980,Касерес,
22617,1,3/18/2021,114,ф 80 polski,11,3000,0,3000,Касерес,
22618,1,3/19/2021,126,ф 80 stomana,12,2840,0,2840,Иван,
22619,2,3/19/2021,16,ф 80 stomana,1,2240,0,2240,Иван,
22620,3,3/19/2021,26,ф 80 stomana,2,2520,0,2520,Иван,
22621,4,3/19/2021,36,ф 80 stomana,3,2490,0,2490,Иван,
22622,5,3/19/2021,46,ф 80 stomana,4,2280,0,2280,Иван,
22623,6,3/19/2021,56,ф 80 stomana,5,2650,0,2650,Иван,
22624,7,3/19/2021,65,ф 80 cheshki,6,4120,0,4120,стойчо,
22625,8,3/19/2021,65,ф 80 cheshki,6,3020,0,3020,стойчо,
22626,1,3/20/2021,104,ф 80 polski,10,2000,0,2000,Михайлов,
22627,2,3/20/2021,74,ф 80 polski,7,2000,0,2000,Михайлов,
22628,3,3/20/2021,84,ф 80 polski,8,2000,0,2000,Михайлов,
22629,4,3/20/2021,94,ф 80 polski,9,2000,0,2000,Михайлов,
22630,1,3/20/2021,126,ф 80 stomana,12,2460,0,2460,Михаил,
22631,2,3/20/2021,16,ф 80 stomana,1,2660,0,2660,Михаил,
22632,3,3/20/2021,26,ф 80 stomana,2,2590,0,2590,Михаил,
22633,4,3/20/2021,36,ф 80 stomana,3,2650,0,2650,Михаил,
22634,5,3/20/2021,46,ф 80 stomana,4,2020,0,2020,Михаил,
22635,6,3/20/2021,56,ф 80 stomana,5,2880,0,2880,Михаил,
22636,7,3/20/2021,114,ф 80 polski,11,2990,0,2990,Mихаил,
22637,1,3/20/2021,3,ф 30 ukraina,22,2900,0,2900,Петко,
22638,2,3/20/2021,4,ф 60 stomanaD,21,3150,0,3150,Петко,
22639,1,3/20/2021,74,ф 80 polski,7,3000,0,3000,Петко,
22640,2,3/20/2021,84,ф 80 polski,8,3010,0,3010,Петко,
22641,3,3/20/2021,94,ф 80 polski,9,2980,0,2980,Петко,
22642,4,3/20/2021,104,ф 80 polski,10,2980,0,2980,Петко,
22643,1,3/21/2021,126,ф 80 stomana,12,2010,0,2010,Красимир,
22644,2,3/21/2021,16,ф 80 stomana,1,2020,0,2020,Красимир,
22645,3,3/21/2021,26,ф 80 stomana,2,1880,0,1880,Красимир,
22646,4,3/21/2021,36,ф 80 stomana,3,2160,0,2160,Красимир,
22647,5,3/21/2021,56,ф 80 stomana,5,1610,0,1610,Красимир,
22648,6,3/21/2021,74,ф 80 polski,7,3000,0,3000,Светлин,
22649,7,3/21/2021,84,ф 80 polski,8,3010,0,3010,Светлин,
22650,8,3/21/2021,94,ф 80 polski,9,3000,0,3000,Светлин,
22651,9,3/21/2021,104,ф 80 polski,10,3000,0,3000,Светлин,
22652,1,3/22/2021,114,ф 80 polski,11,3020,0,3020,Зарко,
22653,2,3/22/2021,104,ф 80 polski,10,2850,0,2850,Зарко,
22654,3,3/22/2021,94,ф 80 polski,9,2820,0,2820,Зарко,
22655,4,3/22/2021,84,ф 80 polski,8,2820,0,2820,Зарко,
22656,1,3/22/2021,74,ф 80 polski,7,2990,0,2990,Мирослав,
22657,2,3/22/2021,56,ф 80 stomana,5,3260,0,3260,Мирослав,
22658,3,3/22/2021,36,ф 80 stomana,3,3040,0,3040,Мирослав,
22659,4,3/22/2021,26,ф 80 stomana,2,2750,0,2750,Мирослав,
22660,5,3/22/2021,16,ф 80 stomana,1,2980,0,2980,Мирослав,
22661,6,3/22/2021,126,ф 80 stomana,12,2830,0,2830,Мирослав,
22662,1,3/22/2021,65,ф 80 cheshki,6,1890,0,1890,Мирослав,
22663,2,3/22/2021,65,ф 80 cheshki,6,4730,0,4730,Мирослав,
22664,1,3/24/2021,74,ф 80 polski,7,3020,0,3020,Михайлов,
22665,2,3/24/2021,114,ф 80 polski,11,3020,0,3020,Михайлов,
22666,3,3/24/2021,104,ф 80 polski,10,3020,0,3020,Михайлов,
22667,4,3/24/2021,94,ф 80 polski,9,3010,0,3010,Михайлов,
22668,5,3/24/2021,84,ф 80 polski,8,3010,0,3010,Михайлов,
22669,1,3/25/2021,56,ф 80 stomana,5,2250,0,2250,Валентин,
22670,2,3/25/2021,46,ф 80 stomana,4,2370,0,2370,Валентин,
22671,3,3/25/2021,36,ф 80 stomana,3,2660,0,2660,Валентин,
22672,4,3/25/2021,26,ф 80 stomana,2,2610,0,2610,Валентин,
22673,5,3/25/2021,16,ф 80 stomana,1,2190,0,2190,Валентин,
22674,1,3/25/2021,126,ф 80 stomana,12,3350,0,3350,Стойчо,
22675,2,3/25/2021,65,ф 80 cheshki,6,3150,0,3150,Стойчо,
22676,3,3/25/2021,65,ф 80 cheshki,6,3050,0,3050,Стойчо,
22677,1,3/25/2021,16,ф 80 stomana,1,2680,0,2680,Михайлов,
22678,2,3/25/2021,26,ф 80 stomana,2,2590,0,2590,Михайлов,
22679,3,3/25/2021,46,ф 80 stomana,4,2520,0,2520,Михайлов,
22680,4,3/25/2021,56,ф 80 stomana,5,2760,0,2760,Михайлов,
22681,5,3/25/2021,74,ф 80 polski,7,2990,0,2990,Михайлов,
22682,6,3/25/2021,94,ф 80 polski,9,3000,0,3000,Михайлов,
22683,7,3/25/2021,104,ф 80 polski,10,3010,0,3010,Михайлов,
22684,8,3/25/2021,84,ф 80 polski,8,3000,0,3000,Михайлов,
22685,1,3/26/2021,4,ф 60 stomanaD,21,3020,0,3020,Николай,
22686,2,3/26/2021,3,ф 30 ukraina,22,3030,0,3030,Николай,
22687,9,3/26/2021,74,ф 80 polski,7,2480,0,2480,Мирослав,
22688,10,3/26/2021,84,ф 80 polski,8,2990,0,2990,Мирослав,
22689,11,3/26/2021,94,ф 80 polski,9,3080,0,3080,Мирослав,
22690,12,3/26/2021,104,ф 80 polski,10,3000,0,3000,Мирослав,
22691,13,3/26/2021,114,ф 80 polski,11,3000,0,3000,Мирослав,
22692,1,3/26/2021,56,ф 80 stomana,5,2510,0,2510,Михайлов,
22693,2,3/26/2021,46,ф 80 stomana,4,2540,0,2540,Михайлов,
22694,3,3/26/2021,36,ф 80 stomana,3,2700,0,2700,Михайлов,
22695,4,3/26/2021,126,ф 80 stomana,12,2230,0,2230,Михайлов,
22696,5,3/26/2021,16,ф 80 stomana,1,2440,0,2440,Михайлов,
22697,6,3/26/2021,26,ф 80 stomana,2,2810,0,2810,Михайлов,
22698,1,3/27/2021,65,ф 80 cheshki,6,3040,0,3040,Светлин,
22699,2,3/27/2021,65,ф 80 cheshki,6,3720,0,3720,Светлин,
22700,1,3/27/2021,74,ф 80 polski,7,2020,0,2020,Светлин,
22701,2,3/27/2021,84,ф 80 polski,8,2020,0,2020,Светлин,
22702,3,3/27/2021,94,ф 80 polski,9,2020,0,2020,Светлин,
22703,4,3/27/2021,104,ф 80 polski,10,2020,0,2020,Светлин,
22704,1,3/27/2021,126,ф 80 stomana,12,2350,0,2350,Светлин,
22705,2,3/27/2021,13,ф 80 stomana,1,2170,0,2170,Светлин,
22706,3,3/27/2021,26,ф 80 stomana,2,2210,0,2210,Светлин,
22707,4,3/27/2021,36,ф 80 stomana,3,2060,0,2060,Светлин,
22708,5,3/27/2021,46,ф 80 stomana,4,2120,0,2120,Светлин,
22709,6,3/27/2021,56,ф 80 stomana,5,2060,0,2060,Светлин,
22710,1,3/28/2021,74,ф 80 polski,7,2990,0,2990,Мирослав,
22711,2,3/28/2021,84,ф 80 polski,8,3080,0,3080,Мирослав,
22712,3,3/28/2021,94,ф 80 polski,9,3010,0,3010,Мирослав,
22713,4,3/28/2021,104,ф 80 polski,10,3090,0,3090,Мирослав,
22714,1,3/28/2021,16,ф 80 stomana,1,2550,0,2550,Иван,
22715,2,3/28/2021,26,ф 80 stomana,2,2250,0,2250,Иван,
22716,3,3/28/2021,36,ф 80 stomana,3,2290,0,2290,Иван,
22717,4,3/28/2021,46,ф 80 stomana,4,2370,0,2370,Иван,
22718,5,3/28/2021,56,ф 80 stomana,5,2480,0,2480,Иван,
22719,1,3/29/2021,74,ф 80 polski,7,2010,0,2010,Михайлов,
22720,2,3/29/2021,94,ф 80 polski,9,2630,0,2630,Михайлов,
22721,3,3/29/2021,84,ф 80 polski,8,2010,0,2010,Михайлов,
22722,1,3/29/2021,65,ф 80 cheshki,6,2800,0,2800,Валентин,
22723,2,3/29/2021,65,ф 80 cheshki,6,3900,0,3900,Валентин,
22724,3,3/29/2021,104,ф 80 polski,10,2000,0,2000,Валентин,
22725,4,3/29/2021,26,ф 80 stomana,2,2160,0,2160,Валентин,
22726,5,3/29/2021,36,ф 80 stomana,3,1920,0,1920,Валентин,
22727,6,3/29/2021,46,ф 80 stomana,4,1870,0,1870,Валентин,
22728,1,3/30/2021,94,ф 80 polski,9,3500,0,3500,Стойчо,
22729,2,3/30/2021,84,ф 80 polski,8,2980,0,2980,Стойчо,
22730,3,3/30/2021,74,ф 80 polski,7,2980,0,2980,Стойчо,
22731,1,3/30/2021,46,ф 80 stomana,4,2750,0,2750,Стойчо,
22732,2,3/30/2021,36,ф 80 stomana,3,2700,0,2700,Стойчо,
22733,3,3/30/2021,26,ф 80 stomana,2,3030,0,3030,Стойчо,
22734,4,3/30/2021,16,ф 80 stomana,1,2770,0,2770,Стойчо,
22735,5,3/30/2021,126,ф 80 stomana,12,2990,0,2990,Стойчо,
22736,1,3/30/2021,126,ф 80 stomana,12,4280,0,4280,Николай,
22737,2,3/30/2021,16,ф 80 stomana,1,4270,0,4270,Николай,
22738,3,3/30/2021,26,ф 80 stomana,2,4130,0,4130,Николай,
22739,1,3/30/2021,36,ф 80 stomana,3,3790,0,3790,Петко,
22740,2,3/30/2021,46,ф 80 stomana,4,3550,0,3550,Петко,
22741,1,3/31/2021,65,ф 80 cheshki,6,3990,0,3990,Цветомир,
22742,2,3/31/2021,65,ф 80 cheshki,6,3090,0,3090,Цветомир,
22743,1,3/31/2021,3,ф 30 ukraina,22,2990,0,2990,Красимир,
22744,1,3/31/2021,74,ф 80 polski,7,4000,0,4000,Красимир,
22745,2,3/31/2021,84,ф 80 polski,8,4000,0,4000,Красимир,
22746,3,3/31/2021,94,ф 80 polski,9,3990,0,3990,Красимир,
22747,4,3/31/2021,104,ф 80 polski,10,3990,0,3990,Красимир,
22748,1,4/2/2021,74,ф 80 polski,7,3000,0,3000,Стойчо,
22749,2,4/2/2021,84,ф 80 polski,8,2500,0,2500,Стойчо,
22750,3,4/2/2021,94,ф 80 polski,9,2990,0,2990,Стойчо,
22751,4,4/2/2021,104,ф 80 polski,10,2990,0,2990,Стойчо,
22753,2,4/3/2021,26,ф 80 stomana,2,2330,0,2330,Мирослав,
22754,3,4/3/2021,36,ф 80 stomana,3,2330,0,2330,Мирослав,
22755,4,4/3/2021,46,ф 80 stomana,4,2410,0,2410,Мирослав,
22756,5,4/3/2021,114,ф 80 polski,11,3000,0,3000,Мирослав,
22757,1,4/3/2021,126,ф 80 stomana,12,2310,0,2310,Валентин,
22758,2,4/3/2021,16,ф 80 stomana,1,2540,0,2540,Валентин,
22759,3,4/3/2021,26,ф 80 stomana,2,2490,0,2490,Валентин,
22760,4,4/3/2021,46,ф 80 stomana,4,2250,0,2250,Валентин,
22761,5,4/3/2021,56,ф 80 stomana,5,2750,0,2750,Валентин,
22762,6,4/3/2021,74,ф 80 polski,7,3000,0,3000,Валентин,
22763,7,4/3/2021,84,ф 80 polski,8,3000,0,3000,Валентин,
22764,8,4/3/2021,94,ф 80 polski,9,3000,0,3000,Валентин,
22765,9,4/3/2021,104,ф 80 polski,10,3000,0,3000,Валентин,
22766,1,4/3/2021,3,ф 30 ukraina,22,2970,0,2970,Петко,
22767,2,4/3/2021,4,ф 60 stomanaD,21,3090,0,3090,Петко,
22768,1,4/4/2021,74,ф 80 polski,7,3000,0,3000,Михаил,
22769,2,4/4/2021,84,ф 80 polski,8,3000,0,3000,Михаил,
22770,3,4/4/2021,94,ф 80 polski,9,3000,0,3000,Михаил,
22771,4,4/4/2021,104,ф 80 polski,10,2740,0,2740,Михаил,
22772,1,4/4/2021,126,ф 80 stomana,12,2200,0,2200,Стойчо,
22773,2,4/4/2021,16,ф 80 stomana,1,2150,0,2150,Стойчо,
22774,1,4/4/2021,26,ф 80 stomana,2,2260,0,2260,Цветомир,
22775,2,4/4/2021,36,ф 80 stomana,3,1970,0,1970,Цветомир,
22776,3,4/4/2021,46,ф 80 stomana,4,2020,0,2020,Цветомир,
22777,4,4/4/2021,56,ф 80 stomana,5,2190,0,2190,Цветомир,
22778,1,4/5/2021,126,ф 80 stomana,12,2460,0,2460,Николай,
22779,2,4/5/2021,16,ф 80 stomana,1,2510,0,2510,Николай,
22780,3,4/5/2021,26,ф 80 stomana,2,2510,0,2510,Николай,
22781,4,4/5/2021,36,ф 80 stomana,3,2590,0,2590,Николай,
22782,5,4/5/2021,46,ф 80 stomana,4,2420,0,2420,Николай,
22783,6,4/5/2021,56,ф 80 stomana,5,2450,0,2450,Николай,
22784,1,4/5/2021,74,ф 80 polski,7,2000,0,2000,Светлин,
22785,2,4/5/2021,84,ф 80 polski,8,2010,0,2010,Светлин,
22787,4,4/5/2021,94,ф 80 polski,9,1990,0,1990,Светлин,
22788,5,4/5/2021,104,ф 80 polski,10,2040,0,2040,Светлин,
22789,1,4/5/2021,65,ф 80 cheshki,6,3010,0,3010,Светлин,
22790,2,4/5/2021,65,ф 80 cheshki,6,4030,0,4030,Светлин,
22791,1,4/6/2021,26,ф 80 stomana,2,2100,0,2100,Красимир,
22792,2,4/6/2021,36,ф 80 stomana,3,2280,0,2280,Красимир,
22793,3,4/6/2021,46,ф 80 stomana,4,2250,0,2250,Красимир,
22794,4,4/6/2021,56,ф 80 stomana,5,1530,0,1530,Красимир,
22795,1,4/6/2021,74,ф 80 polski,7,2990,0,2990,Касерес,
22796,2,4/6/2021,84,ф 80 polski,8,2990,0,2990,Касерес,
22797,3,4/6/2021,94,ф 80 polski,9,2990,0,2990,Касерес,
22798,4,4/6/2021,114,ф 80 polski,11,2000,0,2000,Касерес,
22799,5,4/6/2021,65,ф 80 cheshki,6,3020,0,3020,Касерес,
22800,6,4/6/2021,65,ф 80 cheshki,6,4000,0,4000,Касерес,
22801,1,4/6/2021,104,ф 80 polski,10,3010,0,3010,Иван,
22802,1,4/7/2021,74,ф 80 polski,7,3010,0,3010,Петко,
22803,2,4/7/2021,84,ф 80 polski,8,2980,0,2980,Петко,
22804,3,4/7/2021,94,ф 80 polski,9,2990,0,2990,Петко,
22805,1,4/7/2021,104,ф 80 polski,10,2500,0,2500,Петко,
22806,1,4/7/2021,16,ф 80 stomana,1,2440,0,2440,Александър,
22807,2,4/7/2021,26,ф 80 stomana,2,2420,0,2420,Александър,
22808,3,4/7/2021,36,ф 80 stomana,3,2400,0,2400,Александър,
22809,4,4/7/2021,46,ф 80 stomana,4,2290,0,2290,Александър,
22810,1,4/7/2021,3,ф 30 ukraina,22,2990,0,2990,Александър,
22811,1,4/8/2021,126,ф 80 stomana,12,2630,0,2630,Стойчо,
22812,2,4/8/2021,16,ф 80 stomana,1,2720,0,2720,Стойчо,
22813,3,4/8/2021,26,ф 80 stomana,2,2550,0,2550,Стойчо,
22814,4,4/8/2021,36,ф 80 stomana,3,2880,0,2880,Стойчо,
22815,5,4/8/2021,46,ф 80 stomana,4,2500,0,2500,Стойчо,
22816,6,4/8/2021,56,ф 80 stomana,5,2850,0,2850,Стойчо,
22817,1,4/8/2021,65,ф 80 cheshki,6,3350,0,3350,Цветомир,
22818,2,4/8/2021,65,ф 80 cheshki,6,3010,0,3010,Цветомир,
22819,1,4/8/2021,114,ф 80 polski,11,2000,0,2000,Цветомир,
22820,1,4/8/2021,74,ф 80 polski,7,2990,0,2990,Цветомир,
22821,2,4/8/2021,84,ф 80 polski,8,2990,0,2990,Цветомир,
22822,3,4/8/2021,104,ф 80 polski,10,2990,0,2990,Цветомир,
22823,4,4/8/2021,94,ф 80 polski,9,3000,0,3000,Цветомир,
22824,1,4/9/2021,126,ф 80 stomana,12,3250,0,3250,Петко,
22825,2,4/9/2021,16,ф 80 stomana,1,3330,0,3330,Петко,
22826,3,4/9/2021,26,ф 80 stomana,2,3020,0,3020,Петко,
22827,4,4/9/2021,36,ф 80 stomana,3,3040,0,3040,Петко,
22828,5,4/9/2021,46,ф 80 stomana,4,3000,0,3000,Петко,
22829,6,4/9/2021,56,ф 80 stomana,5,3170,0,3170,Петко,
22830,1,4/9/2021,74,ф 80 polski,7,2000,0,2000,Цветомир,
22831,2,4/9/2021,84,ф 80 polski,8,1990,0,1990,Цветомир,
22832,3,4/9/2021,94,ф 80 polski,9,1990,0,1990,Цветомир,
22833,4,4/9/2021,104,ф 80 polski,10,2000,0,2000,Цветомир,
22834,1,4/10/2021,126,ф 80 stomana,12,2190,0,2190,Александър,
22835,2,4/10/2021,16,ф 80 stomana,1,1860,0,1860,Александър,
22836,,4/10/2021,65,ф 80 cheshki,6,3560,0,3560,Александър,
